180,Stacy Cunningham,stacy.cunningham@sakilacustomer.org,184,t,1
181,Ana Bradley,ana.bradley@sakilacustomer.org,185,t,1
182,Renee Lane,renee.lane@sakilacustomer.org,186,t,1
183,Ida Andrews,ida.andrews@sakilacustomer.org,187,t,1
184,Vivian Ruiz,vivian.ruiz@sakilacustomer.org,188,t,1
185,Roberta Harper,roberta.harper@sakilacustomer.org,189,t,1
186,Holly Fox,holly.fox@sakilacustomer.org,190,t,1
187,Brittany Riley,brittany.riley@sakilacustomer.org,191,t,1
188,Melanie Armstrong,melanie.armstrong@sakilacustomer.org,192,t,1
189,Loretta Carpenter,loretta.carpenter@sakilacustomer.org,193,t,1
190,Yolanda Weaver,yolanda.weaver@sakilacustomer.org,194,t,1
191,Jeanette Greene,jeanette.greene@sakilacustomer.org,195,t,1
192,Laurie Lawrence,laurie.lawrence@sakilacustomer.org,196,t,1
193,Katie Elliott,katie.elliott@sakilacustomer.org,197,t,1
194,Kristen Chavez,kristen.chavez@sakilacustomer.org,198,t,1
195,Vanessa Sims,vanessa.sims@sakilacustomer.org,199,t,1
196,Alma Austin,alma.austin@sakilacustomer.org,200,t,1
197,Sue Peters,sue.peters@sakilacustomer.org,201,t,1
198,Elsie Kelley,elsie.kelley@sakilacustomer.org,202,t,1
199,Beth Franklin,beth.franklin@sakilacustomer.org,203,t,1
200,Jeanne Lawson,jeanne.lawson@sakilacustomer.org,204,t,1
201,Vicki Fields,vicki.fields@sakilacustomer.org,205,t,1
202,Carla Gutierrez,carla.gutierrez@sakilacustomer.org,206,t,1
203,Tara Ryan,tara.ryan@sakilacustomer.org,207,t,1
204,Rosemary Schmidt,rosemary.schmidt@sakilacustomer.org,208,t,1
205,Eileen Carr,eileen.carr@sakilacustomer.org,209,t,1
206,Terri Vasquez,terri.vasquez@sakilacustomer.org,210,t,1
207,Gertrude Castillo,gertrude.castillo@sakilacustomer.org,211,t,1
208,Lucy Wheeler,lucy.wheeler@sakilacustomer.org,212,t,1
209,Tonya Chapman,tonya.chapman@sakilacustomer.org,213,t,1
210,Ella Oliver,ella.oliver@sakilacustomer.org,214,t,1
211,Stacey Montgomery,stacey.montgomery@sakilacustomer.org,215,t,1
212,Wilma Richards,wilma.richards@sakilacustomer.org,216,t,1
213,Gina Williamson,gina.williamson@sakilacustomer.org,217,t,1
214,Kristin Johnston,kristin.johnston@sakilacustomer.org,218,t,1
215,Jessie Banks,jessie.banks@sakilacustomer.org,219,t,1
216,Natalie Meyer,natalie.meyer@sakilacustomer.org,220,t,1
217,Agnes Bishop,agnes.bishop@sakilacustomer.org,221,t,1
218,Vera Mccoy,vera.mccoy@sakilacustomer.org,222,t,1
219,Willie Howell,willie.howell@sakilacustomer.org,223,t,1
220,Charlene Alvarez,charlene.alvarez@sakilacustomer.org,224,t,1
221,Bessie Morrison,bessie.morrison@sakilacustomer.org,225,t,1
222,Delores Hansen,delores.hansen@sakilacustomer.org,226,t,1
223,Melinda Fernandez,melinda.fernandez@sakilacustomer.org,227,t,1
224,Pearl Garza,pearl.garza@sakilacustomer.org,228,t,1
225,Arlene Harvey,arlene.harvey@sakilacustomer.org,229,t,1
226,Maureen Little,maureen.little@sakilacustomer.org,230,t,1
227,Colleen Burton,colleen.burton@sakilacustomer.org,231,t,1
228,Allison Stanley,allison.stanley@sakilacustomer.org,232,t,1
229,Tamara Nguyen,tamara.nguyen@sakilacustomer.org,233,t,1
230,Joy George,joy.george@sakilacustomer.org,234,t,1
231,Georgia Jacobs,georgia.jacobs@sakilacustomer.org,235,t,1
232,Constance Reid,constance.reid@sakilacustomer.org,236,t,1
233,Lillie Kim,lillie.kim@sakilacustomer.org,237,t,1
234,Claudia Fuller,claudia.fuller@sakilacustomer.org,238,t,1
235,Jackie Lynch,jackie.lynch@sakilacustomer.org,239,t,1
236,Marcia Dean,marcia.dean@sakilacustomer.org,240,t,1
237,Tanya Gilbert,tanya.gilbert@sakilacustomer.org,241,t,1
238,Nellie Garrett,nellie.garrett@sakilacustomer.org,242,t,1
239,Minnie Romero,minnie.romero@sakilacustomer.org,243,t,1
240,Marlene Welch,marlene.welch@sakilacustomer.org,244,t,1
241,Heidi Larson,heidi.larson@sakilacustomer.org,245,t,0
242,Glenda Frazier,glenda.frazier@sakilacustomer.org,246,t,1
243,Lydia Burke,lydia.burke@sakilacustomer.org,247,t,1
244,Viola Hanson,viola.hanson@sakilacustomer.org,248,t,1
245,Courtney Day,courtney.day@sakilacustomer.org,249,t,1
246,Marian Mendoza,marian.mendoza@sakilacustomer.org,250,t,1
247,Stella Moreno,stella.moreno@sakilacustomer.org,251,t,1
248,Caroline Bowman,caroline.bowman@sakilacustomer.org,252,t,1
249,Dora Medina,dora.medina@sakilacustomer.org,253,t,1
250,Jo Fowler,jo.fowler@sakilacustomer.org,254,t,1
251,Vickie Brewer,vickie.brewer@sakilacustomer.org,255,t,1
252,Mattie Hoffman,mattie.hoffman@sakilacustomer.org,256,t,1
253,Terry Carlson,terry.carlson@sakilacustomer.org,258,t,1
254,Maxine Silva,maxine.silva@sakilacustomer.org,259,t,1
255,Irma Pearson,irma.pearson@sakilacustomer.org,260,t,1
256,Mabel Holland,mabel.holland@sakilacustomer.org,261,t,1
257,Marsha Douglas,marsha.douglas@sakilacustomer.org,262,t,1
258,Myrtle Fleming,myrtle.fleming@sakilacustomer.org,263,t,1
259,Lena Jensen,lena.jensen@sakilacustomer.org,264,t,1
260,Christy Vargas,christy.vargas@sakilacustomer.org,265,t,1
261,Deanna Byrd,deanna.byrd@sakilacustomer.org,266,t,1
262,Patsy Davidson,patsy.davidson@sakilacustomer.org,267,t,1
263,Hilda Hopkins,hilda.hopkins@sakilacustomer.org,268,t,1
264,Gwendolyn May,gwendolyn.may@sakilacustomer.org,269,t,1
265,Jennie Terry,jennie.terry@sakilacustomer.org,270,t,1
266,Nora Herrera,nora.herrera@sakilacustomer.org,271,t,1
267,Margie Wade,margie.wade@sakilacustomer.org,272,t,1
268,Nina Soto,nina.soto@sakilacustomer.org,273,t,1
269,Cassandra Walters,cassandra.walters@sakilacustomer.org,274,t,1
270,Leah Curtis,leah.curtis@sakilacustomer.org,275,t,1
271,Penny Neal,penny.neal@sakilacustomer.org,276,t,0
272,Kay Caldwell,kay.caldwell@sakilacustomer.org,277,t,1
273,Priscilla Lowe,priscilla.lowe@sakilacustomer.org,278,t,1
274,Naomi Jennings,naomi.jennings@sakilacustomer.org,279,t,1
275,Carole Barnett,carole.barnett@sakilacustomer.org,280,t,1
276,Brandy Graves,brandy.graves@sakilacustomer.org,281,t,1
277,Olga Jimenez,olga.jimenez@sakilacustomer.org,282,t,1
278,Billie Horton,billie.horton@sakilacustomer.org,283,t,1
279,Dianne Shelton,dianne.shelton@sakilacustomer.org,284,t,1
280,Tracey Barrett,tracey.barrett@sakilacustomer.org,285,t,1
281,Leona Obrien,leona.obrien@sakilacustomer.org,286,t,1
282,Jenny Castro,jenny.castro@sakilacustomer.org,287,t,1
283,Felicia Sutton,felicia.sutton@sakilacustomer.org,288,t,1
284,Sonia Gregory,sonia.gregory@sakilacustomer.org,289,t,1
285,Miriam Mckinney,miriam.mckinney@sakilacustomer.org,290,t,1
286,Velma Lucas,velma.lucas@sakilacustomer.org,291,t,1
287,Becky Miles,becky.miles@sakilacustomer.org,292,t,1
288,Bobbie Craig,bobbie.craig@sakilacustomer.org,293,t,1
289,Violet Rodriquez,violet.rodriquez@sakilacustomer.org,294,t,1
290,Kristina Chambers,kristina.chambers@sakilacustomer.org,295,t,1
291,Toni Holt,toni.holt@sakilacustomer.org,296,t,1
292,Misty Lambert,misty.lambert@sakilacustomer.org,297,t,1
293,Mae Fletcher,mae.fletcher@sakilacustomer.org,298,t,1
294,Shelly Watts,shelly.watts@sakilacustomer.org,299,t,1
295,Daisy Bates,daisy.bates@sakilacustomer.org,300,t,1
296,Ramona Hale,ramona.hale@sakilacustomer.org,301,t,1
297,Sherri Rhodes,sherri.rhodes@sakilacustomer.org,302,t,1
298,Erika Pena,erika.pena@sakilacustomer.org,303,t,1
299,James Gannon,james.gannon@sakilacustomer.org,304,t,1
300,John Farnsworth,john.farnsworth@sakilacustomer.org,305,t,1
301,Robert Baughman,robert.baughman@sakilacustomer.org,306,t,1
302,Michael Silverman,michael.silverman@sakilacustomer.org,307,t,1
303,William Satterfield,william.satterfield@sakilacustomer.org,308,t,1
304,David Royal,david.royal@sakilacustomer.org,309,t,1
305,Richard Mccrary,richard.mccrary@sakilacustomer.org,310,t,1
306,Charles Kowalski,charles.kowalski@sakilacustomer.org,311,t,1
307,Joseph Joy,joseph.joy@sakilacustomer.org,312,t,1
308,Thomas Grigsby,thomas.grigsby@sakilacustomer.org,313,t,1
309,Christopher Greco,christopher.greco@sakilacustomer.org,314,t,1
310,Daniel Cabral,daniel.cabral@sakilacustomer.org,315,t,1
311,Paul Trout,paul.trout@sakilacustomer.org,316,t,1
312,Mark Rinehart,mark.rinehart@sakilacustomer.org,317,t,1
313,Donald Mahon,donald.mahon@sakilacustomer.org,318,t,1
314,George Linton,george.linton@sakilacustomer.org,319,t,1
315,Kenneth Gooden,kenneth.gooden@sakilacustomer.org,320,t,0
316,Steven Curley,steven.curley@sakilacustomer.org,321,t,1
317,Edward Baugh,edward.baugh@sakilacustomer.org,322,t,1
318,Brian Wyman,brian.wyman@sakilacustomer.org,323,t,1
319,Ronald Weiner,ronald.weiner@sakilacustomer.org,324,t,1
320,Anthony Schwab,anthony.schwab@sakilacustomer.org,325,t,1
321,Kevin Schuler,kevin.schuler@sakilacustomer.org,326,t,1
322,Jason Morrissey,jason.morrissey@sakilacustomer.org,327,t,1
323,Matthew Mahan,matthew.mahan@sakilacustomer.org,328,t,1
324,Gary Coy,gary.coy@sakilacustomer.org,329,t,1
325,Timothy Bunn,timothy.bunn@sakilacustomer.org,330,t,1
326,Jose Andrew,jose.andrew@sakilacustomer.org,331,t,1
327,Larry Thrasher,larry.thrasher@sakilacustomer.org,332,t,1
328,Jeffrey Spear,jeffrey.spear@sakilacustomer.org,333,t,1
329,Frank Waggoner,frank.waggoner@sakilacustomer.org,334,t,1
330,Scott Shelley,scott.shelley@sakilacustomer.org,335,t,1
331,Eric Robert,eric.robert@sakilacustomer.org,336,t,1
332,Stephen Qualls,stephen.qualls@sakilacustomer.org,337,t,1
333,Andrew Purdy,andrew.purdy@sakilacustomer.org,338,t,1
334,Raymond Mcwhorter,raymond.mcwhorter@sakilacustomer.org,339,t,1
335,Gregory Mauldin,gregory.mauldin@sakilacustomer.org,340,t,1
336,Joshua Mark,joshua.mark@sakilacustomer.org,341,t,1
337,Jerry Jordon,jerry.jordon@sakilacustomer.org,342,t,1
338,Dennis Gilman,dennis.gilman@sakilacustomer.org,343,t,1
339,Walter Perryman,walter.perryman@sakilacustomer.org,344,t,1
340,Patrick Newsom,patrick.newsom@sakilacustomer.org,345,t,1
341,Peter Menard,peter.menard@sakilacustomer.org,346,t,1
342,Harold Martino,harold.martino@sakilacustomer.org,347,t,1
343,Douglas Graf,douglas.graf@sakilacustomer.org,348,t,1
344,Henry Billingsley,henry.billingsley@sakilacustomer.org,349,t,1
345,Carl Artis,carl.artis@sakilacustomer.org,350,t,1
346,Arthur Simpkins,arthur.simpkins@sakilacustomer.org,351,t,1
347,Ryan Salisbury,ryan.salisbury@sakilacustomer.org,352,t,1
348,Roger Quintanilla,roger.quintanilla@sakilacustomer.org,353,t,1
349,Joe Gilliland,joe.gilliland@sakilacustomer.org,354,t,1
350,Juan Fraley,juan.fraley@sakilacustomer.org,355,t,1
351,Jack Foust,jack.foust@sakilacustomer.org,356,t,1
352,Albert Crouse,albert.crouse@sakilacustomer.org,357,t,1
353,Jonathan Scarborough,jonathan.scarborough@sakilacustomer.org,358,t,1
354,Justin Ngo,justin.ngo@sakilacustomer.org,359,t,1
355,Terry Grissom,terry.grissom@sakilacustomer.org,360,t,1
356,Gerald Fultz,gerald.fultz@sakilacustomer.org,361,t,1
357,Keith Rico,keith.rico@sakilacustomer.org,362,t,1
358,Samuel Marlow,samuel.marlow@sakilacustomer.org,363,t,1
359,Willie Markham,willie.markham@sakilacustomer.org,364,t,1
360,Ralph Madrigal,ralph.madrigal@sakilacustomer.org,365,t,1
361,Lawrence Lawton,lawrence.lawton@sakilacustomer.org,366,t,1
362,Nicholas Barfield,nicholas.barfield@sakilacustomer.org,367,t,1
363,Roy Whiting,roy.whiting@sakilacustomer.org,368,t,1
364,Benjamin Varney,benjamin.varney@sakilacustomer.org,369,t,1
365,Bruce Schwarz,bruce.schwarz@sakilacustomer.org,370,t,1
366,Brandon Huey,brandon.huey@sakilacustomer.org,371,t,1
367,Adam Gooch,adam.gooch@sakilacustomer.org,372,t,1
368,Harry Arce,harry.arce@sakilacustomer.org,373,t,0
369,Fred Wheat,fred.wheat@sakilacustomer.org,374,t,1
370,Wayne Truong,wayne.truong@sakilacustomer.org,375,t,1
371,Billy Poulin,billy.poulin@sakilacustomer.org,376,t,1
372,Steve Mackenzie,steve.mackenzie@sakilacustomer.org,377,t,1
373,Louis Leone,louis.leone@sakilacustomer.org,378,t,1
374,Jeremy Hurtado,jeremy.hurtado@sakilacustomer.org,379,t,1
375,Aaron Selby,aaron.selby@sakilacustomer.org,380,t,1
376,Randy Gaither,randy.gaither@sakilacustomer.org,381,t,1
377,Howard Fortner,howard.fortner@sakilacustomer.org,382,t,1
378,Eugene Culpepper,eugene.culpepper@sakilacustomer.org,383,t,1
379,Carlos Coughlin,carlos.coughlin@sakilacustomer.org,384,t,1
380,Russell Brinson,russell.brinson@sakilacustomer.org,385,t,1
381,Bobby Boudreau,bobby.boudreau@sakilacustomer.org,386,t,1
382,Victor Barkley,victor.barkley@sakilacustomer.org,387,t,1
383,Martin Bales,martin.bales@sakilacustomer.org,388,t,1
384,Ernest Stepp,ernest.stepp@sakilacustomer.org,389,t,1
385,Phillip Holm,phillip.holm@sakilacustomer.org,390,t,1
386,Todd Tan,todd.tan@sakilacustomer.org,391,t,1
387,Jesse Schilling,jesse.schilling@sakilacustomer.org,392,t,1
388,Craig Morrell,craig.morrell@sakilacustomer.org,393,t,1
389,Alan Kahn,alan.kahn@sakilacustomer.org,394,t,1
390,Shawn Heaton,shawn.heaton@sakilacustomer.org,395,t,1
391,Clarence Gamez,clarence.gamez@sakilacustomer.org,396,t,1
392,Sean Douglass,sean.douglass@sakilacustomer.org,397,t,1
393,Philip Causey,philip.causey@sakilacustomer.org,398,t,1
394,Chris Brothers,chris.brothers@sakilacustomer.org,399,t,1
395,Johnny Turpin,johnny.turpin@sakilacustomer.org,400,t,1
396,Earl Shanks,earl.shanks@sakilacustomer.org,401,t,1
397,Jimmy Schrader,jimmy.schrader@sakilacustomer.org,402,t,1
398,Antonio Meek,antonio.meek@sakilacustomer.org,403,t,1
399,Danny Isom,danny.isom@sakilacustomer.org,404,t,1
400,Bryan Hardison,bryan.hardison@sakilacustomer.org,405,t,1
401,Tony Carranza,tony.carranza@sakilacustomer.org,406,t,1
402,Luis Yanez,luis.yanez@sakilacustomer.org,407,t,1
403,Mike Way,mike.way@sakilacustomer.org,408,t,1
404,Stanley Scroggins,stanley.scroggins@sakilacustomer.org,409,t,1
405,Leonard Schofield,leonard.schofield@sakilacustomer.org,410,t,1
406,Nathan Runyon,nathan.runyon@sakilacustomer.org,411,t,0
407,Dale Ratcliff,dale.ratcliff@sakilacustomer.org,412,t,1
408,Manuel Murrell,manuel.murrell@sakilacustomer.org,413,t,1
409,Rodney Moeller,rodney.moeller@sakilacustomer.org,414,t,1
410,Curtis Irby,curtis.irby@sakilacustomer.org,415,t,1
411,Norman Currier,norman.currier@sakilacustomer.org,416,t,1
412,Allen Butterfield,allen.butterfield@sakilacustomer.org,417,t,1
